time,outside_temp,t_cor,t_nor,t_sou,t_wes,t_eas,tdis_tot,ener_tot,reward
466200.0,284.9554,293.87537,293.12546,295.26,293.1516,293.372,294.46194530814034,0.028121987059046116,-294.49006729519937
468000.0,286.14,293.9837,293.26727,295.33447,293.20807,293.5876,294.5702481951032,0.028373683889046684,-294.5986218789923
469800.0,287.1693,293.97922,293.26324,295.48068,293.1715,294.15317,294.57891247122626,0.02872763000955103,-294.6076401012358
471600.0,288.03,294.10318,293.4247,295.65427,293.30316,294.25427,294.1204549822126,0.029162375502116183,-294.1496173577147
473400.0,288.27478,294.12183,293.51288,295.63544,293.32883,294.22507,294.1418890032087,0.02962353365950512,-294.1715125368682
475200.0,288.59,294.13242,293.55386,295.6181,293.3329,294.21924,294.127836517334,0.030156647608784434,-294.1579931649428
477000.0,289.561,294.08295,293.52927,295.59082,293.33453,294.1862,294.0824615783691,0.030822170086807526,-294.1132837484559
478800.0,290.61,294.10773,293.5783,295.60602,293.379,294.208,294.10851892089846,0.03164685386219551,-294.14016577476065
480600.0,291.88818,294.3421,293.8371,295.74402,293.59488,294.37848,294.3366333618164,0.03265867641618581,-294.3692920382326
482400.0,292.88,294.37076,293.8922,295.7522,293.6392,294.41095,294.3658097534179,0.033700504050239395,-294.39951025746814
484200.0,292.67853,294.4558,293.95184,295.82388,294.145,294.428,294.447487701416,0.03465238902195377,-294.48214009043795
486000.0,292.1,294.507,293.99768,295.87598,294.2545,294.4429,294.4982807006836,0.035548326547771424,-294.5338290272314
487800.0,291.9169,294.5476,294.03287,295.90518,294.3492,294.4505,294.5374340209961,0.036418287172003634,-294.5738523081681
489600.0,291.65,294.57092,294.0498,295.90668,294.42047,294.44156,294.5582962036133,0.03722854659902576,-294.5955247502123
491400.0,290.9108,294.56894,294.03958,295.85873,294.41208,294.40924,294.5515972290039,0.03792169352904475,-294.58951892253293
493200.0,289.82,294.55103,294.0118,295.7879,294.35535,294.36523,294.52822201538083,0.038475699428380764,-294.5666977148092
495000.0,288.5552,294.35135,293.79214,295.5675,294.12646,294.17334,294.325003692627,0.03888881065506659,-294.36389250328205
496800.0,287.28,294.11063,293.53604,295.30627,293.865,293.93396,294.0811587219238,0.03915810474766676,-294.1203168266715
498600.0,286.16653,293.92282,293.2742,295.0844,293.63712,293.73053,293.883949432373,0.039335887160977676,-293.923285319534
500400.0,285.47,293.65704,292.96725,294.7975,293.38293,293.4705,293.6376074175153,0.03933759380680638,-293.6769450113221
502200.0,285.3602,294.70148,293.8284,295.64578,294.31824,294.47098,294.64903103201726,0.03933789504088555,-294.68836892705815
504000.0,285.49,294.73767,293.9063,295.64093,294.2508,294.49316,294.6852832903181,0.039338194749846865,-294.724621485068
505800.0,285.81378,294.73755,293.98227,295.60956,294.20508,294.48557,294.68906145804266,0.039338492341025634,-294.7283999503837
507600.0,285.95,294.75006,294.06155,295.5899,294.22638,294.47772,294.70458446829656,0.0393387908823244,-294.74392325917887
509400.0,285.62845,294.72476,293.9853,295.53714,294.17465,294.4449,294.672461970738,0.03933909204010135,-294.71180106277814
511200.0,285.26,294.67215,293.85922,295.4688,294.11386,294.39072,294.612091670445,0.039339395656544464,-294.65143106610157
513000.0,284.94455,294.6291,293.77994,295.40952,294.1224,294.33975,294.56446737234927,0.03933970141002494,-294.6038070737593
514800.0,284.68,294.60004,293.71548,295.35983,294.16306,294.29752,294.53054000418524,0.03934000684490948,-294.56988001103014
516600.0,285.22446,294.56702,293.67172,295.30853,294.1292,294.26224,294.49499505179267,0.03934030654617706,-294.53433535833886
518400.0,285.94,294.5523,293.67688,295.27408,294.12097,294.2456,295.08893905639644,0.039340603970364936,-295.1282796603668
520200.0,285.97717,294.5448,293.695,295.2366,294.09094,294.22925,295.0810547180176,0.039340901817338104,-295.12039561983494
